i_nadph,i_r5p,nadph_phi,r5p_phi,NADPHox_Vmax,R5Pase_Vmax,retcode,cycle_index,mode,V_G6PD_uM_min,V_PGLS_uM_min,V_PGD_uM_min,V_RPI_uM_min,V_RPE_uM_min,V_TKT_Rxn1_uM_min,V_TKT_Rxn2_uM_min,V_TA_uM_min,V_R5Pase_uM_min,V_NADPHox_uM_min,V_HK1_uM_min,V_GPI_uM_min,V_PFKP_uM_min,V_ALDO_uM_min,V_TPI_uM_min,V_GAPDH_uM_min,R5P_uM,S7P_uM,NADPH_uM,NADP_uM,Ru5P_uM,X5P_uM,E4P_uM,F6P_uM,GAP_uM,G6P_uM,Glucose_uM,F16BP_uM,DHAP_uM,PGLn_uM,PGA_uM,ATP_uM,atpase_frac
2,11,0.001873817422860385,0.533669923120631,2.6677894829434595e-6,0.00018994900342146924,Terminated,-41.57538852718955,reverse,73.36157076199946,73.36157103748833,73.3652690420512,2106.720002147846,-2033.3547418485928,-1016.6773761331765,-1016.6773775400192,-1016.6773766249947,3123.3973781570367,146.72683980430688,23210.377896983373,23137.016285071644,21103.661509295187,21103.659997309074,21103.659813541897,41190.64243292204,1.8676458988970959,5.5000234309809,10.998592664735993,0.001407335264044461,104.22394161391462,138.65338530066342,10.713209306699174,240.79985867999372,10.070438421915304,718.5529554636606,24619.112606525556,8912.5827601367,2237.996625019263,0.592549354652918,7931.878208111954,2159.53518284903,0.018205642030260805
3,11,0.003511191734215131,0.533669923120631,4.998950413663146e-6,0.00018994900342146924,Terminated,-22.222309648801087,reverse,137.46768373414537,137.46768394097137,137.47046114735835,2174.03489475109,-2036.5644399196758,-1018.2822237171648,-1018.2822247643887,-1018.2822240822321,3192.3171183777804,274.9381448818035,23382.663794971544,23245.196081388724,21208.631616615596,21208.63047525792,21208.63034021387,41398.97859046761,1.8995203949019475,5.6138212280650315,10.998040088922364,0.0019599110776422073,108.14252535596857,143.811308808524,10.882140644817843,247.38589790262648,10.319107913685093,730.9058153611609,24616.300854427638,9372.63091381932,2293.2596779186383,0.5094851822078236,6811.5961701931665,2210.7305532643195,0.018205642030260805
4,11,0.006579332246575682,0.533669923120631,9.367120381137132e-6,0.00018994900342146924,Terminated,-11.744418171732935,reverse,257.5887055505059,257.588705710118,257.59085111158424,2274.409067092689,-2016.8182204139455,-1008.409112825527,-1008.4091136372181,-1008.4091131042112,3282.8181798510313,515.1795566625354,23614.87865367511,23357.28992640307,21340.4716877683,21340.470799984963,21340.47069867342,41672.532384843216,1.9400611234725182,5.753927251897567,10.996943350895585,0.0030566491046443668,114.06419260129205,151.5657316511679,11.068373486319842,256.38624596078114,10.657650677000309,747.4412720557436,24612.511404981884,10018.667393130369,2368.4956870506717,0.3938249969432664,5248.242722078971,2280.190027029819,0.018205642030260805
5,11,0.012328467394420659,0.533669923120631,1.755227337220535e-5,0.00018994900342146924,Terminated,-5.976384252170595,reverse,482.6675956624453,482.66759574367836,482.66869103356777,2405.739304803598,-1923.0706154140737,-961.5353086416754,-961.5353090803892,-961.5353087841829,3367.2746134125277,965.3362866965554,23850.452069668365,23367.784464116907,21444.71384058732,21444.713383921004,21444.71333368661,41927.89140844384,1.9746900771856173,5.852911666267119,10.994761641080018,0.0052383589202173635,121.95496776042235,161.7812145756798,11.133229677453885,265.70192171404926,11.011003431334105,763.9784938893913,24608.66756967573,10716.570849075413,2447.02283173662,0.2706500365984261,3572.4308914983903,2350.893091899689,0.018205642030260805
6,11,0.02310129700083159,0.533669923120631,3.288975565564677e-5,0.00018994900342146924,Terminated,-2.7705128039143605,reverse,904.402138079672,904.4021381311197,904.4028380877147,2574.840840565203,-1670.4380023216308,-835.2190009711753,-835.2190013094316,-835.2190010658276,3410.0598415169266,1808.804976168328,24021.244486069583,23116.842343379492,21446.40433800612,21446.404043645933,21446.404012121497,42057.58905445006,1.9850819962264363,5.813985310028194,10.990510087137784,0.009489912862498343,132.35994097973764,175.005987021722,10.87491039643147,272.508929862926,11.284885314933705,775.1930530952358,24605.881026965533,11271.82305712035,2507.888336283915,0.17551802130884725,2250.3552044171543,2400.5240513453696,0.018205642030260805
7,11,0.04328761281083059,0.533669923120631,6.16293971811718e-5,0.00018994900342146924,Terminated,-1.0057117280238215,reverse,1694.5796126767605,1694.579612701899,1694.5799636262382,2830.752124882462,-1136.1721593006105,-568.0860783406558,-568.0860785844828,-568.0860783914881,3398.838203215843,3389.1595763042924,24127.045263430868,22432.46565064779,21296.29349298463,21296.293342843168,21296.293327111634,42024.50059130488,1.9647426139339523,5.5647715173062835,10.9824123725914,0.01758762740891002,148.6746185507852,195.40553126759696,10.10581347833833,275.7565662015704,11.456994763954619,778.9435447606958,24604.15495927015,11622.136808089033,2546.1357087065885,0.12023370587315113,1420.9205436508735,2422.3464727325154,0.018205642030260805
8,11,0.08111308307896872,0.533669923120631,0.00011548223819846235,0.00018994900342146924,Terminated,-0.05550995818501473,reverse,3174.960496739768,3174.9604967522296,3174.9606817910667,3292.455177739603,-117.49449196513451,-58.74724341189676,-58.74724360618879,-58.747243435069166,3351.2024211528665,6349.921178532523,24262.636240706008,21087.675746686284,20970.181260305228,20970.181176918326,20970.181168189003,41881.615101527335,1.92527192202828,5.066347299228491,10.967160432996025,0.03283956700425062,180.03685213589503,234.29369995648875,8.64770946159601,275.3657097766499,11.549941532810918,774.3266617987155,24601.943009893384,11803.246888786389,2566.789397010364,0.09918582634428579,972.8045838596706,2423.182395190161,0.018205642030260805
9,11,0.15199110829529336,0.533669923120631,0.00021639262996719168,0.00018994900342146924,Terminated,0.4392608166704797,linear,5947.978367263503,5947.978367277686,5947.978601344757,4206.169233384367,1741.809383261922,870.9047012825314,870.9047010037981,870.9047012975315,3335.26453212099,11895.956968612434,24687.563768976263,18739.585411429827,20481.39481686955,20481.3946947921,20481.394682021364,41833.69407775987,1.9143153323850024,4.3991209891432,10.938469892922981,0.06153010707732668,250.65238813988393,321.35185205800843,6.446700801771862,270.4050313667944,11.57267776230533,758.0047404187287,24595.011909260757,11830.472031431593,2571.838955017706,0.10867257968984369,788.6674520610327,2419.090371241976,0.018205642030260805
10,11,0.2848035868435802,0.533669923120631,0.0004054802802111039,0.00018994900342146924,Terminated,0.6889989772121857,cycle,11140.726119102817,11140.726119088064,11140.725863503529,6023.426736653984,5117.29908702726,2558.649518979953,2558.649519091816,2558.649518853932,3464.777217639892,22281.451982600698,25855.30163792178,14714.575504352899,19831.874537407446,19831.87470100364,19831.874718361643,42222.39893858381,2.0179929022714718,4.02402631413532,10.884250197631294,0.11574980236902213,437.88933260286296,549.4778368893391,3.912539615018725,257.99046247165876,11.480797023465815,721.7058436658463,24575.97174771812,11611.561825568107,2551.4159167791045,0.15825733649850415,869.5441391243786,2425.4265388045055,0.018205642030260805
11,11,0.533669923120631,0.533669923120631,0.000759796013685877,0.00018994900342146924,Terminated,0.8256433640303923,cycle,20858.900506243524,20858.900506206166,20858.899971611907,9377.558436075999,11481.341486047488,5740.670713777316,5740.670713740428,5740.670713684644,3636.8877222933684,41717.80047785168,27875.245226362294,7016.344719295835,18497.686146732747,18497.68641990154,18497.68645086293,42736.04358478258,2.2214242376363296,4.8862123638147805,10.782251180401094,0.2177488195992491,1151.275878446344,1397.4007528118411,1.7893071072402145,226.18031717411031,10.8369250235718,633.1247237599165,24543.06081530862,10268.869605519469,2408.3188741136973,0.3601655912677034,2477.8628804858076,2326.000395358315,0.018205642030260805
12,11,1.0,0.533669923120631,0.001423719008264463,0.00018994900342146924,Unstable,NaN,undetermined,-16527.623869015093,-18642.906115720572,-20022.84427573464,1678.5373103635804,-2296.223628312223,-71.17626644811993,4.417567901804012,46.61392187123195,1209.6831090534424,-38687.309575025276,-7.718388142868071e8,3491.470142483417,0.04165686173331724,-0.7173578708483975,-1608.7272524259422,-1730.0613853367822,1.3491864364474233,20853.259485210096,-0.31524392907670384,11.315243929076965,80.13916874569392,107.34945431305202,0.0036851249074115614,-0.21133198785042895,0.000986028172847554,-0.5493631195766715,25001.958149846872,7.43229754524429e-5,0.21773041867887302,-0.1556418172448867,-0.19946550026799875,-0.5519044938270244,0.018205642030260805
1,12,0.001,1.0,1.4237190082644631e-6,0.00035592975206611576,Terminated,-86.3905711892381,reverse,39.15012886963726,39.1501291363007,39.15370820729466,2293.9526445872916,-2254.7989464928946,-1127.399479509958,-1127.3994806649162,-1127.3994799004397,3421.3521240498803,78.30383707712282,23900.162319788153,23861.012150541403,21606.213168749953,21606.211721461354,21606.21153940758,42085.02377978699,0.9398725901554642,4.388980367182143,10.998818978478594,0.0011810215215203132,114.73901635136711,152.84610908778356,8.977887221536712,231.7347700050411,9.734316973576487,701.2110617576446,24607.85650530414,8327.14581904101,2163.3023336444066,0.6828649264417525,9145.964678665483,2176.0996086899745,0.018205642030260805
2,12,0.001873817422860385,1.0,2.6677894829434595e-6,0.00035592975206611576,Terminated,-46.34419243208896,reverse,73.36101191233583,73.36101226616927,73.36576224067525,2339.9338209272055,-2266.5680718894637,-1133.2840441241137,-1133.2840456438255,-1133.2840446382436,3473.217864990398,146.72677415334056,24027.402610552897,23954.041546113855,21687.473427943016,21687.471500466727,21687.471262247836,42241.6587165044,0.9485308052324932,4.4443954705782565,10.99853426030858,0.0014657396916306848,117.48679959154883,156.48357381139056,9.067200171509075,235.7786200101857,9.88857566244998,708.8077384108348,24605.780559205712,8601.879045936419,2197.584121663551,0.6324844584144537,8467.004557186141,2209.9810397564315,0.018205642030260805
3,12,0.003511191734215131,1.0,4.998950413663146e-6,0.00035592975206611576,Terminated,-24.875027583652148,reverse,137.46736673391203,137.46736697847152,137.47065099651138,2417.1381478434255,-2279.6675056598615,-1139.8337582885115,-1139.8337593292972,-1139.8337586400542,3556.9719060919997,274.93801773076984,24234.33141812815,24096.864016321244,21817.196479409013,21817.19513936664,21817.194978300315,42494.55635795933,0.9621933912239234,4.530384797666431,10.997979727809696,0.0020202721900370382,122.14811606377926,162.64350946708385,9.200108440275002,242.35604701923958,10.138068987733824,720.9960185896697,24602.40474620022,9056.380921857695,2253.0304618862015,0.549551490315738,7348.477018262666,2265.078006140288,0.018205642030260805
4,12,0.006579332246575682,1.0,9.367120381137132e-6,0.00035592975206611576,Terminated,-13.25785147457568,reverse,257.5880965963707,257.58809682807146,257.59121096412645,2534.2989465650326,-2276.7077432597907,-1138.3538763594822,-1138.3538773499818,-1138.3538766900367,3672.652822889707,515.1793075611109,24525.366305592994,24267.77817763109,21991.070406176495,21991.06912555154,21991.068977335886,42843.78422519012,0.9803842965629552,4.6362102450737055,10.996880254164568,0.003119745834991449,129.33812275262713,172.10605646845704,9.345167411237417,251.54590235021516,10.484758311584189,737.6404023037182,24597.6573903783,9708.816354120712,2330.0772434631785,0.43142977971442,5752.133309142996,2342.097653158971,0.018205642030260805
5,12,0.012328467394420659,1.0,1.755227337220535e-5,0.00035592975206611576,Terminated,-6.861746489189924,reverse,482.66709930383115,482.66709941957697,482.66865929766914,2690.6271332529036,-2207.958476834183,-1103.9792401616842,-1103.9792406895258,-1103.9792403299232,3794.606373399379,965.3357586022119,24848.55283253754,24365.885719089878,22157.927229853784,22157.92658233265,22157.92651033913,43211.873851757635,0.9985847744047012,4.706295749164473,10.994690280761832,0.005309719237725781,139.15601534907,184.90779534934816,9.382624205512606,261.36979351942074,10.857021890606907,754.7751537708135,24592.38633634032,10436.172449282009,2412.8074837249524,0.30128109147434207,3982.8663697296574,2424.941800839141,0.018205642030260805
6,12,0.02310129700083159,1.0,3.288975565564677e-5,0.00035592975206611576,Terminated,-3.29854395344254,reverse,904.4011807231651,904.4011808120067,904.4023876575238,2893.206280589347,-1988.8038928853828,-994.4019463029388,-994.4019468034447,-994.4019464444603,3887.6082268838554,1808.8035683821527,25136.67827567766,24232.27708649427,22243.473187773176,22243.472680313072,22243.47262549366,43492.5433588951,1.011652302538443,4.6535227929538205,10.990408638556659,0.009591361442869494,152.27578303966231,201.75375828787773,9.125837363380692,268.75957221117403,11.150970515169849,766.6831040344327,24587.687788962827,11028.95142705833,2478.13310130915,0.19730037857524357,2542.211300040055,2489.7890310773487,0.018205642030260805
7,12,0.04328761281083059,1.0,6.16293971811718e-5,0.00035592975206611576,Terminated,-1.33122456334091,reverse,1694.5770114547001,1694.5770115047121,1694.5777061641986,3198.485607648038,-1503.9078973550124,-751.953945927433,-751.9539463517115,-751.9539460245478,3950.4395535760273,3389.154717621173,25415.484680578957,23720.907667723404,22216.99977347009,22216.999472851898,22216.99944092094,43682.04496734023,1.0211321033836862,4.4067687130837845,10.982225772740803,0.01777422725873588,172.9510385277619,227.92711472790552,8.394180371394796,272.31778536378795,11.331366410532064,770.639552252154,24583.141813868322,11398.33571395357,2518.222858698208,0.1352876792669869,1622.608339959048,2530.372426307912,0.018205642030260805
8,12,0.08111308307896872,1.0,0.00011548223819846235,0.00035592975206611576,Terminated,-0.27135148135220094,reverse,3174.9501945150887,3174.950194560418,3174.9508576386675,3749.302053326016,-574.3511798652382,-287.17557967425887,-287.1755802993006,-287.1755797781306,4036.4776330162163,6349.90105215899,25863.333401211567,22688.383212805464,22114.032053669423,22114.031741688275,22114.031708565955,43940.887869865604,1.040636254590243,3.928983324792251,10.966748982468717,0.0332510175308064,213.30209240604972,278.6366027686287,7.026034203612124,271.808681174603,11.412660370181124,765.4165929847879,24575.84082481406,11563.164429044939,2536.2884008117853,0.11072070917991686,1127.3218623281323,2560.357735425673,0.018205642030260805
9,12,0.15199110829529336,1.0,0.00021639262996719168,0.00035592975206611576,Terminated,0.2789613347906973,linear,5947.930145382577,5947.930145406817,5947.930529459331,4841.768606617934,1106.1619513737703,553.0809938617306,553.0809934457418,553.0809938420723,4288.687612784827,11895.860674847503,26914.57568262807,20966.645547547345,22072.80753785115,22072.807316128525,22072.807292141617,44698.695601649684,1.1081031548321538,3.3102236771427296,10.93742440958927,0.06257559041026936,307.35010985900016,396.2363790634404,5.0084858806937085,266.19137394356477,11.389525391158436,747.4027256728191,24558.70911686846,11513.27217984429,2531.146782232312,0.12010359797240107,941.7532551777955,2609.9936806744968,0.018205642030260805
10,12,0.2848035868435802,1.0,0.0004054802802111039,0.00035592975206611576,Terminated,0.5597290527949162,cycle,11140.478006444519,11140.478006413165,11140.477505819465,6983.378308180514,4157.099113198041,2078.5495039168104,2078.549504109173,2078.5495037867195,4904.828804214732,22280.9555122562,29218.719952369218,18078.241931692086,22235.34093526891,22235.34127837447,22235.341316103255,46549.232098931585,1.284684495168604,3.0231990392651134,10.881400038305701,0.11859996169380661,573.9633157545148,725.9756865391709,2.798678602884367,252.30074791631998,11.174768013452795,707.8447212486216,24521.188822381133,11077.134981260191,2483.421640245198,0.17751008876560737,1127.2583937254185,2702.8388088180272,0.018205642030260805
